dataset,selector,objective,solution_type,acc_mean,acc_std,rec_mean,rec_std,prec_mean,prec_std,f1_mean,f1_std,ddp_mean,ddp_std,deo_mean,deo_std
heart_failure,topsis,ddp_kl,post,0.75,0.17554204991726577,0.7583333333333333,0.24863173327518553,0.6903560254511161,0.23804966404051242,0.6839517982801565,0.2117246651367629,0.048931623931623924,0.03539602802734041,0.04107142857142856,0.045286710456062675
heart_failure,topsis,ddp_kl + deo_kl,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,topsis,ddp_kl + deo_kl,post,0.7489795918367347,0.10238395581141276,0.7027777777777777,0.34917288326008156,0.5934731927858863,0.28941125376689353,0.6125656025807694,0.28810687974813237,0.03664529914529915,0.025265991379478138,0.07142857142857142,0.07419456524808479
heart_failure,topsis,deo,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,topsis,deo,post,0.7489795918367347,0.11753475839299812,0.5416666666666667,0.29224045481554956,0.8383654817588917,0.16442915234187774,0.5787519986660491,0.20221324245647376,0.05064102564102563,0.03257629679954319,0.1107142857142857,0.08967958238815965
heart_failure,topsis,deo_kl,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,topsis,deo_kl,post,0.710204081632653,0.1434848874655989,0.7083333333333333,0.346182654316255,0.6118712462942891,0.27053007599184026,0.5955977250488516,0.26002245390049855,0.04829059829059829,0.04488196872860213,0.05892857142857142,0.05939522452205882
heart_failure,zenith,ddp,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,ddp,post,0.789795918367347,0.06457023630762036,0.7305555555555555,0.27232961242540016,0.6541353192942572,0.2399160205751464,0.6792374628903273,0.23677003483430697,0.04551282051282051,0.035519371315998374,0.0732142857142857,0.06803498657673303
heart_failure,zenith,ddp + deo,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,ddp + deo,post,0.7397959183673469,0.1355140540133549,0.7583333333333333,0.2473215846056018,0.7004752192296662,0.16257162758925978,0.6726111579969068,0.1436042805424016,0.039636752136752135,0.03028555814956952,0.10892857142857142,0.08473358133974693
heart_failure,zenith,ddp_kl,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,ddp_kl,post,0.8061224489795918,0.10970168333329239,0.825,0.07913395753952562,0.7412919057783296,0.12116585318306439,0.768305457132478,0.05957836740346543,0.049679487179487176,0.028447707170287054,0.04999999999999998,0.0424162788197544
heart_failure,zenith,ddp_kl + deo_kl,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,ddp_kl + deo_kl,post,0.773469387755102,0.11234738022470636,0.8,0.20264655691755365,0.65889715932762,0.19432218807766014,0.7111510747378779,0.17753342725711613,0.04294871794871793,0.032861260364811296,0.09285714285714286,0.08702012804681825
heart_failure,zenith,deo,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,deo,post,0.7459183673469387,0.16900166940153433,0.75,0.22038716007264647,0.7354919639307078,0.18338462395878508,0.6913279129898544,0.13245572324508387,0.04134615384615385,0.03363728537398142,0.08035714285714284,0.08738580088028444
heart_failure,zenith,deo_kl,baseline,0.8163265306122449,0.0,0.6666666666666666,0.0,0.8,0.0,0.7272727272727273,0.0,0.002136752136752129,0.0,0.1071428571428571,0.0
heart_failure,zenith,deo_kl,post,0.789795918367347,0.07724514272053984,0.6777777777777778,0.30407669768772677,0.6394749212377089,0.2905533881711791,0.6491068886659768,0.28174266088249117,0.03547008547008546,0.027013785173383455,0.08928571428571427,0.08554180641340417
