dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
adult,topsis,ddp + deo,3,post,"[0.12488415837287903, 0.9871179461479187]",0.7912447885646218,0.16622162883845126,0.9511077158135982,0.28298670303443574,0.03513681803105595,0.0012430606387323628
adult,topsis,ddp + deo,3,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,4,post,"[0.10189461708068848, 0.2562207877635956]",0.8286016808947124,0.36662216288384514,0.8629792583280955,0.5146176911544228,0.08869233517692343,0.024592236513569843
adult,topsis,ddp + deo,4,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,5,post,"[0.1314368098974228, 1.0352411270141602]",0.7912778770432135,0.16635514018691588,0.9511450381679389,0.2831818181818182,0.035185801621553145,0.0013997513313052379
adult,topsis,ddp + deo,5,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,6,post,"[0.12475717812776566, 0.984764814376831]",0.7912447885646218,0.16622162883845126,0.9511077158135982,0.28298670303443574,0.03513681803105595,0.0012430606387323628
adult,topsis,ddp + deo,6,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,7,post,"[0.1047917976975441, 0.5291921496391296]",0.802263251935676,0.21909212283044058,0.9281674208144797,0.3545042125729099,0.047204627563256676,0.003976379868017771
adult,topsis,ddp + deo,7,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,8,post,"[0.12996499240398407, 1.0273550748825073]",0.79121170008603,0.16608811748998664,0.9510703363914373,0.28279154353262104,0.03508783444055877,0.0010863699461595155
adult,topsis,ddp + deo,8,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,9,post,"[0.12484833598136902, 0.9857518672943115]",0.7912447885646218,0.16622162883845126,0.9511077158135982,0.28298670303443574,0.03513681803105595,0.0012430606387323628
adult,topsis,ddp + deo,9,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,10,post,"[0.12639109790325165, 0.9955744743347168]",0.7912778770432135,0.16635514018691588,0.9511450381679389,0.2831818181818182,0.035185801621553145,0.0013997513313052379
adult,topsis,ddp + deo,10,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,11,post,"[0.12651169300079346, 0.9948752522468567]",0.7912778770432135,0.1664886515353805,0.9504573170731707,0.28334469438763915,0.035132817229996685,0.0015564420238780852
adult,topsis,ddp + deo,11,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,12,post,"[0.14221243560314178, 0.7229275107383728]",0.8020647210641255,0.21815754339118826,0.928409090909091,0.3532972972972973,0.04681275883927921,0.0028795450200077566
adult,topsis,ddp + deo,12,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,13,post,"[0.09916026890277863, 0.2491699755191803]",0.8286016808947124,0.36662216288384514,0.8629792583280955,0.5146176911544228,0.08869233517692343,0.024592236513569843
adult,topsis,ddp + deo,13,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,14,post,"[0.0955929160118103, 0.3211427330970764]",0.8178148368738005,0.29799732977303073,0.9,0.4477432296890672,0.06743864145982188,0.011843157707767893
adult,topsis,ddp + deo,14,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,15,post,"[0.08574528992176056, 0.6583331823348999]",0.7918403811792734,0.16889185580774366,0.9504132231404959,0.28681555379208706,0.035761602304341535,0.0022584389534192895
adult,topsis,ddp + deo,15,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,16,post,"[0.07368624955415726, 0.5782133936882019]",0.7912778770432135,0.16662216288384513,0.9497716894977168,0.283507496592458,0.03523078441099106,0.0017131327164509602
adult,topsis,ddp + deo,16,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,17,post,"[0.1058453768491745, 0.2679940164089203]",0.8283369730659784,0.36488651535380506,0.8637800252844501,0.5130467430073212,0.08826348526562659,0.025732910815278065
adult,topsis,ddp + deo,17,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,18,post,"[0.056734077632427216, 0.08368928730487823]",0.8444841506187546,0.5021361815754339,0.7948013524936602,0.6154475535918835,0.1339737312197416,0.042757326279800945
adult,topsis,ddp + deo,18,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp + deo,19,post,"[0.12926918268203735, 0.4938211441040039]",0.8122228839917941,0.26955941255006677,0.9082321187584346,0.41573149387418923,0.05983126059622275,0.007066919936147109
adult,topsis,ddp + deo,19,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,0,post,"[0.1074855774641037, 0.27636265754699707]",0.8277082919727351,0.3604806408544726,0.8662175168431184,0.5090977656264731,0.08716886909266552,0.0247989890339142
adult,topsis,ddp_kl + deo_kl,0,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,1,post,"[0.13181369006633759, 0.2904694676399231]",0.832969360068824,0.3973297730307076,0.8478632478632478,0.5410909090909091,0.09841898681286523,0.02673612721700358
adult,topsis,ddp_kl + deo_kl,1,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,2,post,"[0.09266985207796097, 0.1537531018257141]",0.8416054529812719,0.47289719626168225,0.8084912120520429,0.5967483784011457,0.12236569913961048,0.031744855510817294
adult,topsis,ddp_kl + deo_kl,2,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,3,post,"[0.11670347303152084, 0.44560882449150085]",0.8122559724703858,0.2696929238985314,0.908273381294964,0.4158945851348569,0.05988024418671993,0.007223610628719956
adult,topsis,ddp_kl + deo_kl,3,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,4,post,"[0.09792288392782211, 0.23952172696590424]",0.8300575739527497,0.37423230974632843,0.8619311193111932,0.5218767454850121,0.09121547707642137,0.0282275171482973
adult,topsis,ddp_kl + deo_kl,4,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,5,post,"[0.09635694324970245, 0.5029041767120361]",0.8011713321421481,0.21415220293724965,0.9287782281412854,0.348052511663231,0.045649155070524604,0.0002972597795922183
adult,topsis,ddp_kl + deo_kl,5,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,6,post,"[0.05650392174720764, 0.06346551328897476]",0.847528290649196,0.5728971962616822,0.7528070175438597,0.6506444275966642,0.16101138452665467,0.0495397140196876
adult,topsis,ddp_kl + deo_kl,6,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,7,post,"[0.08841781318187714, 0.09940966218709946]",0.8475613791277877,0.5728971962616822,0.7529391121249343,0.6506937599514747,0.16111335250870829,0.0495397140196876
adult,topsis,ddp_kl + deo_kl,7,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,8,post,"[0.07287012040615082, 0.08140157163143158]",0.8473959367348289,0.5739652870493992,0.7515734265734266,0.6508705526116578,0.16168915319149668,0.05079323956027049
adult,topsis,ddp_kl + deo_kl,8,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,9,post,"[0.10794196277856827, 0.12163186073303223]",0.8476275560849712,0.572630173564753,0.7533813455120323,0.6506864901767427,0.160970402538276,0.0492263326345419
adult,topsis,ddp_kl + deo_kl,9,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,10,post,"[0.09011190384626389, 0.10116267204284668]",0.8474952021706041,0.5728971962616822,0.752674969303631,0.6505951027215525,0.16106036811715185,0.0495397140196876
adult,topsis,ddp_kl + deo_kl,10,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,11,post,"[0.2858034670352936, 0.4402610957622528]",0.8434584077824102,0.49132176234979974,0.799826124755488,0.6087172276900173,0.1293682997352204,0.038539122328480224
adult,topsis,ddp_kl + deo_kl,11,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,12,post,"[0.08616553992033005, 0.09710121154785156]",0.8476275560849712,0.572630173564753,0.7533813455120323,0.6506864901767427,0.160970402538276,0.0492263326345419
adult,topsis,ddp_kl + deo_kl,12,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,13,post,"[0.09241140633821487, 0.1034524217247963]",0.8474952021706041,0.5734312416555407,0.7523208968295674,0.6508068793090386,0.1614522368411293,0.0501664767899791
adult,topsis,ddp_kl + deo_kl,13,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,14,post,"[0.14024685323238373, 0.3083384037017822]",0.8328700946330487,0.39759679572763684,0.8467443844185385,0.5411102025983465,0.0986109203737947,0.02704950860214933
adult,topsis,ddp_kl + deo_kl,14,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,15,post,"[0.11369133740663528, 0.28572821617126465]",0.8286016808947124,0.36662216288384514,0.8629792583280955,0.5146176911544228,0.08869233517692343,0.024592236513569843
adult,topsis,ddp_kl + deo_kl,15,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,16,post,"[0.6895437240600586, 0.7767491936683655]",0.8476275560849712,0.572630173564753,0.7533813455120323,0.6506864901767427,0.160970402538276,0.0492263326345419
adult,topsis,ddp_kl + deo_kl,16,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,17,post,"[0.08758553117513657, 0.09840652346611023]",0.847528290649196,0.5728971962616822,0.7528070175438597,0.6506444275966642,0.16101138452665467,0.0495397140196876
adult,topsis,ddp_kl + deo_kl,17,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,18,post,"[0.11940319836139679, 0.19761253893375397]",0.8416716299384555,0.4732977303070761,0.8084378563283923,0.5970526315789474,0.1224106819290484,0.031155709820150757
adult,topsis,ddp_kl + deo_kl,18,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,topsis,ddp_kl + deo_kl,19,post,"[0.1292331963777542, 0.6550396084785461]",0.8021970749784925,0.21869158878504674,0.9285714285714286,0.3540090771558245,0.04700869320126794,0.0035063077902992013
adult,topsis,ddp_kl + deo_kl,19,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,0,post,"[0.5794838666915894, 0.8596144914627075]",0.8443187082257958,0.5009345794392523,0.7950837041746133,0.6146285527070194,0.13363884768837986,0.04240632781503034
adult,zenith,ddp,0,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,1,post,"[0.051439180970191956, 0.07745359092950821]",0.8439216464826947,0.49692923898531377,0.7968315135945194,0.6121207137570923,0.13234429635237077,0.04300169587977021
adult,zenith,ddp,1,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,2,post,"[0.5625756978988647, 0.8260492086410522]",0.8443517967043875,0.5032042723631509,0.7931397306397306,0.6157490606110113,0.13465149988458364,0.044010851820383834
adult,zenith,ddp,2,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,3,post,"[0.08702459186315536, 0.12919825315475464]",0.8443187082257958,0.5008010680907877,0.7952088191647233,0.6145654132874581,0.1336918320799363,0.04330885489084263
adult,zenith,ddp,3,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,4,post,"[0.5499172210693359, 0.8466824293136597]",0.843491496261002,0.49145527369826436,0.7998696219035202,0.6088322858087992,0.12941728332571759,0.03869581302105307
adult,zenith,ddp,4,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,5,post,"[0.08750429004430771, 0.1259966343641281]",0.8446165045331215,0.5092122830440587,0.7889946214315267,0.6189548847776696,0.13700768700729365,0.04364740860746669
adult,zenith,ddp,5,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,6,post,"[0.4022033214569092, 0.5915767550468445]",0.8444841506187546,0.502803738317757,0.794179671024884,0.6157619359058208,0.1344635671247134,0.04354077974266518
adult,zenith,ddp,6,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,7,post,"[0.7532310485839844, 1.1092504262924194]",0.8444841506187546,0.5025367156208278,0.7944280287040946,0.6156362446843311,0.1342676327627247,0.043227398357519486
adult,zenith,ddp,7,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,8,post,"[0.10078473389148712, 0.1502028852701187]",0.844153265832837,0.4994659546061415,0.795618885580604,0.6136811023622047,0.133409932940131,0.04386038350188426
adult,zenith,ddp,8,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,9,post,"[0.08382956683635712, 0.12421616911888123]",0.8443187082257958,0.501068090787717,0.7949586951916967,0.6146916714437802,0.1335858632968234,0.04256301850760319
adult,zenith,ddp,9,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,10,post,"[0.10914423316717148, 0.16843685507774353]",0.8434584077824102,0.4910547396528705,0.8000870132695236,0.6085877388930255,0.12932331694578247,0.039284958711719664
adult,zenith,ddp,10,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,11,post,"[0.6283715963363647, 0.929462194442749]",0.844417973661571,0.5016021361815755,0.7949640287769785,0.6150949574328749,0.1336798296767585,0.042130563509509444
adult,zenith,ddp,11,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
adult,zenith,ddp,12,post,"[0.11166790127754211, 0.1622752696275711]",0.8443517967043875,0.505607476635514,0.7909356725146199,0.6168757126567845,0.13566015127972814,0.044712848749925094
adult,zenith,ddp,12,baseline,,0.8486863873999073,0.6026702269692924,0.7386679757813779,0.6637747224468789,0.1732941584483545,0.05800129425380729
